cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,pred_homo_ev,pred_lumo_ev,pred_gap_ev
974582,1-[(3-fluorophenyl)methoxy]-2-[(E)-2-nitroethenyl]benzene,C1=CC=C(C(=C1)C=C[N+](=O)[O-])OCC2=CC(=CC=C2)F,273.263,20,15,3,1,0,1,2,-8.4183,-0.4701,7.8578
899313,"(2S,4S)-3-acetyl-2-(2-methoxyphenyl)-1,3-thiazolidine-4-carboxylic acid",CC(=O)N1C(CSC1C2=CC=CC=C2OC)C(=O)O,281.333,19,13,4,1,1,0,1,-8.2434,0.3804,8.3037
165658,methyl 4-hydroxybenzoate;propyl 4-hydroxybenzoate,CCCOC(=O)C1=CC=C(C=C1)O.COC(=O)C1=CC=C(C=C1)O,332.352,24,18,6,0,0,0,2,-7.7812,0.4217,8.2412
462722,"[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(2S)-2-(tert-butylcarbamoyl)-4-(2-phenylethyl)piperazin-1-yl]-3-hydroxy-1-phenylbutan-2-yl]carbamate",CC(C)(C)NC(=O)C1CN(CCN1CC(C(CC2=CC=CC=C2)NC(=O)OC3CCOC3)O)CCC4=CC=CC=C4,566.7430000000004,41,32,5,4,0,0,2,-7.6629,0.9431,8.5068
478694,"1-[(3,4-dichlorophenyl)methyl]-4-oxo-7-pyridin-4-ylquinoline-3-carboxamide",C1=CC(=C(C=C1CN2C=C(C(=O)C3=C2C=C(C=C3)C4=CC=NC=C4)C(=O)N)Cl)Cl,424.287,29,22,2,3,0,2,4,-8.075,-0.4318,7.7433
709,3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid,COC1=C(C=CC(=C1)C=CC(=O)O)O,194.186,14,10,4,0,0,0,1,-8.1059,0.1395,8.1501
448581,(2R)-2-(3-carboxypropanoylamino)-4-methylsulfanylbutanoic acid,CSCCC(C(=O)O)NC(=O)CCC(=O)O,249.288,16,9,5,1,1,0,0,-8.6438,1.3687,9.8811
212147,"3,5-dichloro-4-ethoxy-N'-(1-phenylpropan-2-yl)benzohydrazide;hydrochloride",CCOC1=C(C=C(C=C1Cl)C(=O)NNC(C)CC2=CC=CC=C2)Cl.Cl,403.737,25,18,2,2,0,3,2,-7.8633,0.8952,8.6937
722041,"15-hydroxy-8-pyridin-3-yl-11-thia-9,16-diazatetracyclo[8.7.0.02,7.012,17]heptadeca-1(10),2(7),8,12(17),14-pentaen-13-one",C1CCC2=C(C1)C3=C(N=C2C4=CN=CC=C4)SC5=C3NC(=CC5=O)O,349.4150000000001,25,19,2,3,1,0,4,-7.6635,-0.0255,7.5118
953583,"2-methyl-N-[3-(3-methyl-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl)phenyl]benzamide",CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C3=NN4C(=NN=C4S3)C,349.4190000000001,25,18,1,5,1,0,4,-7.9363,-0.2179,7.7858
138321,2-[(2-cyano-5-hydroxypentan-2-yl)diazenyl]-5-hydroxy-2-methylpentanenitrile,CC(CCCO)(C#N)N=NC(C)(CCCO)C#N,252.318,18,12,2,4,0,0,0,-8.52,1.691,10.1815
924999,N-(4-bromo-2-methylphenyl)-2-(4-methylphenoxy)acetamide,CC1=CC=C(C=C1)OCC(=O)NC2=C(C=C(C=C2)Br)C,334.213,20,16,2,1,0,1,2,-7.8415,0.6855,8.5401
681572,"(3R)-3-anilino-1-(2-chlorophenyl)pyrrolidine-2,5-dione",C1C(C(=O)N(C1=O)C2=CC=CC=C2Cl)NC3=CC=CC=C3,300.745,21,16,2,2,0,1,2,-8.0221,0.0507,8.2897
916900,"N-(tert-butylcarbamothioyl)-2,4-dichlorobenzamide",CC(C)(C)NC(=S)NC(=O)C1=C(C=C(C=C1)Cl)Cl,305.23,18,12,1,2,1,2,1,-8.1134,0.0472,8.1058
978034,"1-cyclohexyl-3-[(3,5-dimethoxybenzoyl)amino]urea",COC1=CC(=CC(=C1)C(=O)NNC(=O)NC2CCCCC2)OC,321.3770000000002,23,16,4,3,0,0,1,-7.9944,1.0078,9.1795
919177,"(1S,2R,6R,7R)-4-(2,4,6-trimethylphenyl)spiro[4-azatricyclo[5.2.1.02,6]dec-8-ene-10,1'-cyclopropane]-3,5-dione",CC1=CC(=C(C(=C1)C)N2C(=O)C3C4C=CC(C3C2=O)C45CC5)C,307.39300000000014,23,20,2,1,0,0,1,-8.32,0.8139,9.1376
287331,2-(4-nitrophenyl)acetohydrazide,C1=CC(=CC=C1CC(=O)NN)[N+](=O)[O-],195.178,14,8,3,3,0,0,1,-8.6623,0.1414,8.6159
97875,2-[(2-phenylphenoxy)methyl]oxirane,C1C(O1)COC2=CC=CC=C2C3=CC=CC=C3,226.275,17,15,2,0,0,0,2,-8.0902,0.8261,8.9113
686386,"10-chloro-15,16-diazatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),2,4,6,9,11,13(17)-heptaene-8,14-dione",C1=CC=C2C(=C1)C3=NNC(=O)C4=C3C(=C(C=C4)Cl)C2=O,282.68600000000004,20,15,2,2,0,1,3,-8.1968,-0.8166,7.2326
262553,"3-benzyl-2-(2-phenylethylsulfanyl)-5,6-dihydroimidazo[4,5-d]pyridazine-4,7-dione",C1=CC=C(C=C1)CCSC2=NC3=C(N2CC4=CC=CC=C4)C(=O)NNC3=O,378.4570000000001,27,20,2,4,1,0,4,-7.9644,0.1611,7.9181
86425,"N-(4-bromo-9,10-dioxo-4a,9a-dihydroanthracen-1-yl)-1-cyano-N-methylformamide",CN(C1=CC=C(C2C1C(=O)C3=CC=CC=C3C2=O)Br)C(=O)C#N,371.19000000000005,23,17,3,2,0,1,1,-8.55,-0.8629,7.2422
696788,"4-[[2-(3,4-diethoxyphenyl)acetyl]amino]benzamide",CCOC1=C(C=C(C=C1)CC(=O)NC2=CC=C(C=C2)C(=O)N)OCC,342.3950000000001,25,19,4,2,0,0,2,-8.0077,0.6508,8.7242
947704,"(4S)-4-(dichloromethyl)-3,4-dimethylcyclohexa-2,5-dien-1-one",CC1=CC(=O)C=CC1(C)C(Cl)Cl,205.084,12,9,1,0,0,2,0,-8.6423,0.7141,8.7464
680433,(3R)-N-(4-ethoxyphenyl)-1-(4-methylphenyl)-5-oxopyrrolidine-3-carboxamide,CCOC1=CC=C(C=C1)NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)C,338.40700000000004,25,20,3,2,0,0,2,-7.9137,0.5578,8.556
173566,(2S)-2-amino-5-[carbamimidoyl(methyl)amino]pentanoic acid,CN(CCCC(C(=O)O)N)C(=N)N,188.231,13,7,2,4,0,0,0,-7.8798,2.5018,10.8563
54303,"2-(1H-imidazol-1-ium-1-yl)-1-(5,6,7,8-tetrahydronaphthalen-1-yl)ethanone chloride",C1CCC2=C(C1)C=CC=C2C(=O)C[NH+]3C=CN=C3.[Cl-],276.767,19,15,1,2,0,1,1,-7.8618,0.6683,8.4237
415595,1-[4-[(N'-methylcarbamimidoyl)amino]phenyl]-3-[4-[[4-[(N'-methylcarbamimidoyl)amino]phenyl]carbamoylamino]phenyl]urea,CN=C(N)NC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)NC(=NC)N,488.5560000000002,36,24,2,10,0,0,3,-7.5632,0.3691,7.9136
655994,N-(furan-2-ylmethyl)-2-[4-[(2-phenylphenyl)carbamoylamino]piperidin-1-yl]acetamide,C1CN(CCC1NC(=O)NC2=CC=CC=C2C3=CC=CC=C3)CC(=O)NCC4=CC=CO4,432.52400000000017,32,25,3,4,0,0,3,-7.7917,0.7093,8.4375
320350,1-[2-oxo-3-(2-oxoquinolin-1-yl)propyl]quinolin-2-one,C1=CC=C2C(=C1)C=CC(=O)N2CC(=O)CN3C(=O)C=CC4=CC=CC=C43,344.37,26,21,3,2,0,0,4,-8.0397,-0.3391,7.7118
761254,N-[(E)-1-(4-methoxyphenyl)-3-(methylamino)-3-oxoprop-1-en-2-yl]-4-methylbenzamide,CC1=CC=C(C=C1)C(=O)NC(=CC2=CC=C(C=C2)OC)C(=O)NC,324.38000000000005,24,19,3,2,0,0,2,-7.7653,0.24,7.8464
733418,"N-[5-(methoxymethyl)-1,3,4-thiadiazol-2-yl]-2-(3-methylphenoxy)acetamide",CC1=CC(=CC=C1)OCC(=O)NC2=NN=C(S2)COC,293.34800000000007,20,13,3,3,1,0,2,-7.9784,0.3347,8.4344
791919,"1-(3-bromophenyl)-N-[(2,3-dimethoxyphenyl)methyl]methanamine",COC1=CC=CC(=C1OC)CNCC2=CC(=CC=C2)Br,336.229,20,16,2,1,0,1,2,-7.4691,0.9782,8.7242
245518,"2-[(4,6-diamino-1,3,5-triazin-2-yl)-(2-hydroxyethyl)amino]ethanol",C(CO)N(CCO)C1=NC(=NC(=N1)N)N,214.229,15,7,2,6,0,0,1,-7.2346,1.9462,9.6553
687327,2-(4-methoxyphenyl)sulfanyl-N-pyridin-2-ylacetamide,COC1=CC=C(C=C1)SCC(=O)NC2=CC=CC=N2,274.345,19,14,2,2,1,0,2,-7.8397,1.1912,9.0485
95630,ethyl 2-ethoxy-2-hydroxyacetate,CCOC(C(=O)OCC)O,148.15800000000002,10,6,4,0,0,0,0,-8.8654,2.1429,11.3078
737881,"N-[(2,4-dimethoxy-3-methylphenyl)methyl]adamantan-2-amine",CC1=C(C=CC(=C1OC)CNC2C3CC4CC(C3)CC2C4)OC,315.45700000000005,23,20,2,1,0,0,1,-7.735,1.6292,9.4443
99808,2-chloro-N-(3-hydroxyphenyl)pentanamide,CCCC(C(=O)NC1=CC(=CC=C1)O)Cl,227.691,15,11,2,1,0,1,1,-8.2387,1.2552,9.2803
1140,toluene,CC1=CC=CC=C1,92.141,7,7,0,0,0,0,1,-8.579,0.9708,9.7355
499969,"3-(3,5-diamino-1H-pyrazole-4-carboximidoyl)-5-methoxy-8-methylpyrano[3,2-g]chromene-2,6-dione",CC1=CC(=O)C2=C(O1)C=C3C(=C2OC)C=C(C(=O)O3)C(=N)C4=C(NN=C4N)N,381.34800000000007,28,18,5,5,0,0,4,-7.38,-0.4123,7.2774
81725,"[3-butanoyloxy-2,2-bis(butanoyloxymethyl)propyl] butanoate",CCCC(=O)OCC(COC(=O)CCC)(COC(=O)CCC)COC(=O)CCC,416.5110000000003,29,21,8,0,0,0,0,-8.6648,1.0904,10.1378
139146,2-chloro-2-methylcyclohexan-1-one,CC1(CCCCC1=O)Cl,146.61700000000002,9,7,1,0,0,1,0,-8.7783,2.7743,11.5656
237179,"1,2,3,4,5,6-hexamethoxycyclohexane",COC1C(C(C(C(C1OC)OC)OC)OC)OC,264.318,18,12,6,0,0,0,0,-8.3794,2.6903,11.6923
544677,1-propan-2-ylazetidin-3-ol,CC(C)N1CC(C1)O,115.176,8,6,1,1,0,0,0,-8.0569,3.3473,11.6251
713014,"1-(3-acetylphenyl)-3-(3,4-dichlorophenyl)urea",CC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)Cl)Cl,323.179,21,15,2,2,0,2,2,-8.0723,0.3049,8.2988
466687,"5-methyl-6-pyridin-2-ylsulfanyl-1-(2-pyridin-2-ylsulfanylethoxymethyl)pyrimidine-2,4-dione",CC1=C(N(C(=O)NC1=O)COCCSC2=CC=CC=N2)SC3=CC=CC=N3,402.501,27,18,3,4,2,0,3,-8.0116,0.0909,8.0415
9739,4-fluorobutane-1-sulfonyl chloride,C(CCS(=O)(=O)Cl)CF,174.62399999999997,9,4,2,0,1,2,0,-9.1668,2.393,11.734
8455,"2,4-bis(2-methylbutan-2-yl)phenol",CCC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)CC,234.38299999999995,17,16,1,0,0,0,1,-7.741,1.7055,9.6225
729387,N-(2-phenoxyphenyl)thiophene-2-carboxamide,C1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)C3=CC=CS3,295.363,21,17,2,1,1,0,3,-7.6028,-0.0704,7.8953
360264,"4-methyl-5-sulfanyl-8-thia-4,6-diazatricyclo[7.5.0.02,7]tetradeca-1(9),2(7),5-trien-3-one",CN1C(=O)C2=C(N=C1S)SC3=C2CCCCC3,266.391,17,12,1,2,2,0,2,-7.5607,0.5912,8.3242
856801,"N-[2-(3,5-dimethyl-1,2-oxazol-4-yl)ethyl]quinoxaline-6-carboxamide",CC1=C(C(=NO1)C)CCNC(=O)C2=CC3=NC=CN=C3C=C2,296.33000000000004,22,16,2,4,0,0,3,-8.032,0.2675,8.3147
902133,"[(15R,19S)-16,18-dioxo-17-azapentacyclo[6.6.5.02,7.09,14.015,19]nonadeca-2,4,6,9,11,13-hexaen-17-yl]thiourea",C1=CC=C2C3C4C(C(C2=C1)C5=CC=CC=C35)C(=O)N(C4=O)NC(=S)N,349.415,25,19,2,3,1,0,2,-8.1272,0.4581,8.4822
442829,"6,8,9-trihydroxy-3-methoxy-[1]benzofuro[3,2-c]chromen-1-one",COC1=CC(=O)C2=C3C(=C(OC2=C1)O)C4=CC(=C(C=C4O3)O)O,314.249,23,16,7,0,0,0,2,-7.5829,-0.8791,6.7067
727745,"5-[(2-chlorophenyl)methyl]-1,3-thiazol-2-amine",C1=CC=C(C(=C1)CC2=CN=C(S2)N)Cl,224.716,14,10,0,2,1,1,2,-7.8629,0.5396,8.3451
138596,"2,4-dichlorobenzohydrazide",C1=CC(=C(C=C1Cl)Cl)C(=O)NN,205.044,12,7,1,2,0,2,1,-8.2228,0.5687,8.7145
500906,3-methyl-N-(4-propan-2-ylphenyl)benzenecarboximidothioic acid,CC1=CC(=CC=C1)C(=NC2=CC=C(C=C2)C(C)C)S,269.41299999999995,19,17,0,1,1,0,2,-7.4795,1.0233,8.721
74269,propanedioyl dichloride,C(C(=O)Cl)C(=O)Cl,140.953,7,3,2,0,0,2,0,-10.1073,0.8157,10.5061
240069,4-[4-[4-hydroxy-3-(2-methylprop-2-enyl)phenyl]hexan-3-yl]-2-(2-methylprop-2-enyl)phenol,CCC(C1=CC(=C(C=C1)O)CC(=C)C)C(CC)C2=CC(=C(C=C2)O)CC(=C)C,378.5560000000001,28,26,2,0,0,0,2,-7.8001,0.656,8.5755
401678,"5-(13,24,25-trihydroxy-1-methoxy-5,9,23-trimethyl-2,20,22-trioxahexacyclo[19.3.1.03,19.05,17.06,14.09,13]pentacos-17-en-10-yl)pyran-2-one",CC1C(C2(C(C(O1)OC3C=C4CCC5C(C4(CC3O2)C)CCC6(C5(CCC6C7=COC(=O)C=C7)O)C)O)OC)O,558.6680000000003,40,31,9,0,0,0,1,-8.2708,1.2685,9.4501
93671,2-[(4-chlorobenzoyl)amino]pentanedioic acid,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)Cl,285.683,19,12,5,1,0,1,1,-8.6643,0.2231,8.631
766261,"(4S,7R)-2-amino-4-(3,4-dichlorophenyl)-7-methyl-5-oxo-4,6,7,8-tetrahydrochromene-3-carbonitrile",CC1CC2=C(C(C(=C(O2)N)C#N)C3=CC(=C(C=C3)Cl)Cl)C(=O)C1,349.21700000000004,23,17,2,2,0,2,1,-8.1548,-0.4728,7.5602
845107,"5-bromo-N-[(1R,5R)-3,3,5-trimethylcyclohexyl]thiophene-2-carboxamide",CC1CC(CC(C1)(C)C)NC(=O)C2=CC=C(S2)Br,330.291,18,14,1,1,1,1,1,-8.0712,0.8838,8.9512
107403,"[2-[(3S,8R,9S,10R,13S,14S,17R)-3-acetyloxy-17-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate",CC(=O)OCC(=O)C1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)C)C)C)O,432.5570000000003,31,25,6,0,0,0,0,-8.7122,0.692,9.0748
108215,"[(3aS,4R,8S,10aR)-2,6-diamino-9,9-dihydroxy-4-(hydroxymethyl)-3a,4,8,10-tetrahydro-3H-pyrrolo[1,2-c]purin-8-yl] hydrogen sulfate",C1C23C(C(N=C(N2C(C1(O)O)OS(=O)(=O)O)N)CO)NC(=N3)N,352.3290000000001,23,9,7,6,1,0,0,-8.4751,0.8171,9.7856
385417,"4-(furan-2-yl)-6-phenyl-2-sulfanyl-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-pyridine-3-carbonitrile",C1=CC=C(C=C1)C2=CC(C(=C(N2C3C(C(C(C(O3)CO)O)O)O)S)C#N)C4=CC=CO4,442.49300000000005,31,22,6,2,1,0,2,-7.9114,0.2843,8.2329
923784,"N-[4-(1,3-dioxoisoindol-2-yl)phenyl]furan-2-carboxamide",C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC=C(C=C3)NC(=O)C4=CC=CO4,332.31500000000005,25,19,4,2,0,0,3,-8.1859,-0.9963,7.198
401313,[1-[[4-[[3-(hydroxymethyl)piperidin-1-yl]methyl]phenyl]methyl]piperidin-3-yl]methanol;hydrochloride,C1CC(CN(C1)CC2=CC=C(C=C2)CN3CCCC(C3)CO)CO.Cl,368.9490000000001,25,20,2,2,0,1,1,-7.7256,1.4696,9.2964
811033,(3S)-5-oxo-1-phenyl-N-[(1R)-1-phenylethyl]pyrrolidine-3-carboxamide,CC(C1=CC=CC=C1)NC(=O)C2CC(=O)N(C2)C3=CC=CC=C3,308.381,23,19,2,2,0,0,2,-7.9842,1.2251,9.8041
852879,"N-(6-chloro-2,3-dihydro-1,4-benzodioxin-7-yl)-3-phenylpropanamide",C1COC2=C(O1)C=C(C(=C2)Cl)NC(=O)CCC3=CC=CC=C3,317.772,22,17,3,1,0,1,2,-7.921,0.8683,8.8433
789744,"(3R)-3-(4-bromoanilino)-1-(dimethylamino)pyrrolidine-2,5-dione",CN(C)N1C(=O)CC(C1=O)NC2=CC=C(C=C2)Br,312.16700000000003,18,12,2,3,0,1,1,-7.6531,0.4838,8.3413
916977,4-chloro-N-(piperidine-1-carbothioyl)benzamide,C1CCN(CC1)C(=S)NC(=O)C2=CC=C(C=C2)Cl,282.79600000000005,18,13,1,2,1,1,1,-7.9144,0.5281,8.1347
672742,"(1R)-6,7-diethoxy-1-(4-fluoro-3-methoxyphenyl)-1,2,3,4-tetrahydroisoquinoline",CCOC1=C(C=C2C(NCCC2=C1)C3=CC(=C(C=C3)F)OC)OCC,345.4140000000001,25,20,3,1,0,1,2,-7.4873,0.845,8.5533
710030,N-[(3R)-3-methylpent-1-yn-3-yl]thiophene-2-carboxamide,CCC(C)(C#C)NC(=O)C1=CC=CS1,207.298,14,11,1,1,1,0,1,-7.9641,1.0364,8.8943
149793,"(2S,3S)-3-(6-aminopurin-9-yl)nonan-2-ol",CCCCCCC(C(C)O)N1C=NC2=C(N=CN=C21)N,277.37200000000007,20,14,1,5,0,0,2,-7.8488,0.6759,8.6525
71735,2-butoxyethyl 2-phenyl-2-piperidin-1-ylacetate,CCCCOCCOC(=O)C(C1=CC=CC=C1)N2CCCCC2,319.4450000000002,23,19,3,1,0,0,1,-7.718,1.486,9.146
556279,"methyl icosa-5,11,14,17-tetraenoate",CCC=CCC=CCC=CCCCCC=CCCCC(=O)OC,318.50100000000003,23,21,2,0,0,0,0,-8.4022,0.905,9.7589
590654,3-[2-[methyl(2-phenylethyl)amino]ethyl]aniline,CN(CCC1=CC=CC=C1)CCC2=CC(=CC=C2)N,254.37699999999995,19,17,0,2,0,0,2,-7.6181,1.5423,9.0191
639967,N-(1-hydroxy-2-methylpropan-2-yl)naphthalene-2-carboxamide,CC(C)(CO)NC(=O)C1=CC2=CC=CC=C2C=C1,243.306,18,15,2,1,0,0,2,-7.7666,0.9333,8.4546
681596,"O-[(2R,6R)-2,4,6-triphenylpiperidin-1-yl]hydroxylamine",C1C(CC(N(C1C2=CC=CC=C2)ON)C3=CC=CC=C3)C4=CC=CC=C4,344.458,26,23,1,2,0,0,3,-7.5724,0.8219,8.3752
172089,azane;formaldehyde;2-methylphenol,CC1=CC=CC=C1O.C=O.N,155.197,11,8,2,1,0,0,1,-8.2769,1.111,9.2841
461478,"2-propyl-1lambda4,3,2-benzodithiazole 1-oxide",CCCN1SC2=CC=CC=C2S1=O,213.327,13,9,1,1,2,0,1,-8.1125,0.8136,8.6897
368248,"[2-(6-chloro-2,2-dimethyl-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-5-yl)-2-hydroxyethyl] benzoate",CC1(OC2C(C(OC2O1)C(COC(=O)C3=CC=CC=C3)O)Cl)C,342.77500000000003,23,16,6,0,0,1,1,-8.1998,0.7264,8.9026
757525,"4,7-dimethyl-2-phenyl-8H-pyrido[2,3-d]pyrimidin-5-one",CC1=CC(=O)C2=C(N=C(N=C2N1)C3=CC=CC=C3)C,251.289,19,15,1,3,0,0,3,-7.7851,0.2444,8.295
223405,"1,5-bis(2,4-dimethylphenyl)pentane-1,5-dione",CC1=CC(=C(C=C1)C(=O)CCCC(=O)C2=C(C=C(C=C2)C)C)C,308.421,23,21,2,0,0,0,2,-8.2049,0.4651,8.5478
658590,"N-[(2-tert-butylimino-4-methyl-1,3-dithiolan-4-yl)methylidene]hydroxylamine",CC1(CSC(=NC(C)(C)C)S1)C=NO,232.374,14,9,1,2,2,0,0,-7.8914,1.1352,9.3483
784617,(2S)-4-(4-methoxyphenyl)-N-[(4-methoxyphenyl)methyl]butan-2-amine,CC(CCC1=CC=C(C=C1)OC)NCC2=CC=C(C=C2)OC,299.41400000000004,22,19,2,1,0,0,2,-7.6166,1.656,9.2083
158728,"N-[3-(3,4-dichlorophenyl)-2-methylprop-1-enyl]propanamide",CCC(=O)NC=C(C)CC1=CC(=C(C=C1)Cl)Cl,272.17499999999995,17,13,1,1,0,2,1,-8.3563,0.5294,8.7874
964579,"N-[3-(1,3-benzoxazol-2-yl)phenyl]-1-pyridin-4-ylmethanimine",C1=CC=C2C(=C1)N=C(O2)C3=CC(=CC=C3)N=CC4=CC=NC=C4,299.333,23,19,1,3,0,0,4,-8.0906,-0.2588,7.9618
646003,"8-[4-(4-methoxyphenyl)piperazin-1-yl]-3-methyl-7-[(3-methylphenyl)methyl]purine-2,6-dione",CC1=CC(=CC=C1)CN2C3=C(N=C2N4CCN(CC4)C5=CC=C(C=C5)OC)N(C(=O)NC3=O)C,460.5380000000002,34,25,3,6,0,0,4,-7.266,0.3374,7.6302
719917,1-(4-nitrophenyl)-5-phenylpyrazin-2-one,C1=CC=C(C=C1)C2=CN(C(=O)C=N2)C3=CC=C(C=C3)[N+](=O)[O-],293.28200000000004,22,16,3,3,0,0,3,-8.7365,-0.9506,7.694
463874,4-[[5-(4-chlorophenyl)-1-cyclohexyl-2-methylpyrrol-3-yl]methyl]morpholine,CC1=C(C=C(N1C2CCCCC2)C3=CC=C(C=C3)Cl)CN4CCOCC4,372.9400000000002,26,22,1,2,0,1,2,-7.5404,1.1658,8.8204
901737,"1-[(3,4-dichlorophenyl)methyl]-3-methyl-2,4-dioxopyrimidine-5-carbonitrile",CN1C(=O)C(=CN(C1=O)CC2=CC(=C(C=C2)Cl)Cl)C#N,310.14,20,13,2,3,0,2,2,-8.7309,-0.7252,7.985
227798,3-oxocyclopentane-1-carboxylic acid,C1CC(=O)CC1C(=O)O,128.12699999999998,9,6,3,0,0,0,0,-9.2613,1.9764,10.9039
90899,"4-(2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl)but-3-en-2-one",CC(=O)C=CC12C(CCCC1(O2)C)(C)C,208.301,15,13,2,0,0,0,0,-8.5356,1.8831,10.2232
940146,N-[2-hydroxy-1-(pyrrolidin-1-ylmethyl)indol-3-yl]iminofuran-2-carboxamide,C1CCN(C1)CN2C3=CC=CC=C3C(=C2O)N=NC(=O)C4=CC=CO4,338.3670000000001,25,18,3,4,0,0,3,-7.8263,0.0042,7.8256
146815,octyl (2R)-2-amino-3-sulfanylpropanoate;hydrochloride,CCCCCCCCOC(=O)C(CS)N.Cl,269.838,16,11,2,1,1,1,0,-8.4964,2.207,10.499
788997,"N-(4-chloro-3-nitrophenyl)-1-(2,4,6-trimethylphenyl)methanimine",CC1=CC(=C(C(=C1)C)C=NC2=CC(=C(C=C2)Cl)[N+](=O)[O-])C,302.761,21,16,2,2,0,1,2,-8.4305,-0.1549,8.2014
129140,"1-chloro-11-[2-(1-methylpiperidin-4-yl)acetyl]-5H-benzo[b][1,4]benzodiazepin-6-one",CN1CCC(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2C(=CC=C4)Cl,383.8790000000001,27,21,2,3,0,1,2,-7.7022,0.642,8.5399
618214,"4-methyl-1,1,1,6-tetraphenylhex-5-en-2-one",CC(CC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C=CC4=CC=CC=C4,416.5640000000001,32,31,1,0,0,0,4,-7.7585,0.4505,8.5784
765471,"2,4,7,9-tetramethylbenzo[b][1,8]naphthyridin-5-amine",CC1=CC(=C2C(=C1)C(=C3C(=CC(=NC3=N2)C)C)N)C,251.333,19,16,0,3,0,0,3,-7.3821,-0.1281,7.0972
402687,"N-[2-(2,3-dihydro-1-benzazepin-1-yl)ethyl]acetamide",CC(=O)NCCN1CCC=CC2=CC=CC=C21,230.31100000000004,17,14,1,2,0,0,1,-7.6529,1.5946,9.0894
368612,"[9,9-bis(phenylmethoxy)-10-oxa-3,4,5-triazatricyclo[5.2.1.02,6]dec-4-en-3-yl] 2,2-dimethylpropanoate",CC(C)(C)C(=O)ON1C2C(C3CC(C2O3)(OCC4=CC=CC=C4)OCC5=CC=CC=C5)N=N1,451.5230000000001,33,25,5,3,0,0,2,-7.6306,0.6801,8.1256
829505,"(2R,3R)-2-[[2-(furan-2-carbonylamino)benzoyl]amino]-3-methylpentanoic acid",CCC(C)C(C(=O)O)NC(=O)C1=CC=CC=C1NC(=O)C2=CC=CO2,344.3670000000001,25,18,5,2,0,0,2,-8.036,0.3011,8.5183
146623,"methyl (2R,3S)-3-phenyloxirane-2-carboxylate",COC(=O)C1C(O1)C2=CC=CC=C2,178.187,13,10,3,0,0,0,1,-8.6107,0.7711,9.4014
259823,"9-[3,4-dihydroxy-5-(hydroxymethyl)thiolan-2-yl]-3H-purin-6-one",C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(S3)CO)O)O,284.297,19,10,4,4,1,0,2,-8.4304,0.9092,9.1984
290422,5-benzyl-2-ethylsulfanyl-4-oxo-1H-pyrimidine-6-carbaldehyde,CCSC1=NC(=O)C(=C(N1)C=O)CC2=CC=CC=C2,274.345,19,14,2,2,1,0,2,-8.0945,0.3668,8.373
675934,"(4R)-6-amino-3-methyl-4-naphthalen-2-yl-2,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile",CC1=C2C(C(=C(OC2=NN1)N)C#N)C3=CC4=CC=CC=C4C=C3,302.33700000000005,23,18,1,4,0,0,3,-7.7108,0.3653,8.1322
88342,2-[4-[(4-benzoylphenyl)diazenyl]-N-ethylanilino]ethyl-trimethylazanium chloride,CCN(CC[N+](C)(C)C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)C3=CC=CC=C3.[Cl-],451.0140000000001,32,26,1,4,0,1,3,-7.3307,0.7338,8.2671
260222,"N-[(2S,3R)-1,4-dichloro-3-(methanesulfonamido)butan-2-yl]methanesulfonamide",CS(=O)(=O)NC(CCl)C(CCl)NS(=O)(=O)C,313.22800000000007,16,6,4,2,2,2,0,-9.0254,2.0806,11.5892
580279,"methyl 3-(3a,6a-dimethyl-2,5-dioxo-4,6-dihydro-3H-thieno[2,3-b]pyrrol-4-yl)propanoate",CC12CC(=O)SC1(NC(=O)C2CCC(=O)OC)C,271.338,18,12,4,1,1,0,0,-8.7227,1.0158,9.6973
