cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,library_canonical_check,in_qm9
991102,"methyl (6R)-2-[[2-(2,6-dimethylphenoxy)acetyl]amino]-6-methyl-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",CC1CCC2=C(C1)SC(=C2C(=O)OC)NC(=O)COC3=C(C=CC=C3C)C,387.50100000000015,27,21,4,1,1,0,2,COC(=O)c1c(NC(=O)COc2c(C)cccc2C)sc2c1CCC(C)C2,False
857731,1-[(1S)-3-methyl-1-(1-propan-2-yltetrazol-5-yl)butyl]-4-prop-2-enylpiperazine,CC(C)CC(C1=NN=NN1C(C)C)N2CCN(CC2)CC=C,306.4580000000001,22,16,0,6,0,0,1,C=CCN1CCN(C(CC(C)C)c2nnnn2C(C)C)CC1,False
50872,4-hydroxy-4-oxobut-2-enoate;(4-phenoxybutylamino)azanium,C1=CC=C(C=C1)OCCCCN[NH3+].C(=CC(=O)[O-])C(=O)O,296.32300000000004,21,14,5,2,0,0,1,O=C([O-])C=CC(=O)O.[NH3+]NCCCCOc1ccccc1,False
801468,"(3R)-1-(4-methoxy-2,5-dimethylphenyl)sulfonyl-3-methylpiperidine",CC1CCCN(C1)S(=O)(=O)C2=CC(=C(C=C2C)OC)C,297.4200000000001,20,15,3,1,1,0,1,COc1cc(C)c(S(=O)(=O)N2CCCC(C)C2)cc1C,False
6694,[9-(2-carboxyphenyl)-6-(diethylamino)xanthen-3-ylidene]-diethylazanium chloride,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],479.0200000000002,34,28,3,2,0,1,2,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],False
432425,1-(ethylamino)-3-(2-nitroimidazol-1-yl)propan-2-ol,CCNCC(CN1C=CN=C1[N+](=O)[O-])O,214.225,15,8,3,4,0,0,1,CCNCC(O)Cn1ccnc1[N+](=O)[O-],False
144171,"2,3-dihydro-[1,3]thiazolo[3,2-a]pyridin-5-one",C1CSC2=CC=CC(=O)N21,153.20599999999996,10,7,1,1,1,0,1,O=c1cccc2n1CCS2,False
883473,2-[(2-ethoxy-4-formylphenoxy)methyl]benzonitrile,CCOC1=C(C=CC(=C1)C=O)OCC2=CC=CC=C2C#N,281.311,21,17,3,1,0,0,2,CCOc1cc(C=O)ccc1OCc1ccccc1C#N,False
661339,"2-(butylamino)-N-[4-[5-[[2-(butylamino)acetyl]amino]-1,3-benzoxazol-2-yl]phenyl]acetamide",CCCCNCC(=O)NC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)CNCCCC,451.57100000000025,33,25,3,5,0,0,3,CCCCNCC(=O)Nc1ccc(-c2nc3cc(NC(=O)CNCCCC)ccc3o2)cc1,False
242676,"ethyl (3S,11bS)-9-methoxy-2,3,4,6,7,11b-hexahydro-1H-benzo[a]quinolizine-3-carboxylate",CCOC(=O)C1CCC2C3=C(CCN2C1)C=C(C=C3)OC,289.375,21,17,3,1,0,0,1,CCOC(=O)C1CCC2c3ccc(OC)cc3CCN2C1,False
71270,"(4-aminophenyl)-(7-benzyl-3,7-diazabicyclo[3.3.1]nonan-3-yl)methanone",C1C2CN(CC1CN(C2)C(=O)C3=CC=C(C=C3)N)CC4=CC=CC=C4,335.4510000000001,25,21,1,3,0,0,2,Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1,False
741522,"2-(3,4-dimethoxyphenyl)-6-methyl-3,1-benzoxazin-4-one",CC1=CC2=C(C=C1)N=C(OC2=O)C3=CC(=C(C=C3)OC)OC,297.31000000000006,22,17,4,1,0,0,3,COc1ccc(-c2nc3ccc(C)cc3c(=O)o2)cc1OC,False
158367,"3,4-dinitroso-1,3a,6,6a-tetrahydroimidazo[4,5-d]imidazole-2,5-dione;3,6-dinitroso-1,3a,4,6a-tetrahydroimidazo[4,5-d]imidazole-2,5-dione",C12C(N(C(=O)N1)N=O)N(C(=O)N2)N=O.C12C(NC(=O)N1N=O)N(C(=O)N2)N=O,400.2280000000001,28,8,8,12,0,0,0,O=NN1C(=O)NC2C1NC(=O)N2N=O.O=NN1C(=O)NC2NC(=O)N(N=O)C21,False
9586,2-(ethylamino)-1-(3-fluorophenyl)ethanol,CCNCC(C1=CC(=CC=C1)F)O,183.226,13,10,1,1,0,1,1,CCNCC(O)c1cccc(F)c1,False
229345,"2,3-dibromo-4-(carbamoylhydrazinylidene)but-2-enoic acid",C(=NNC(=O)N)C(=C(C(=O)O)Br)Br,314.921,13,5,3,3,0,2,0,NC(=O)NN=CC(Br)=C(Br)C(=O)O,False
391330,"15-[(4-chlorophenyl)diazenyl]-12,13,17-triazatetracyclo[8.7.0.02,7.012,16]heptadeca-1(17),2,4,6,10,13,15-heptaen-14-amine",C1CC2=CN3C(=C(C(=N3)N)N=NC4=CC=C(C=C4)Cl)N=C2C5=CC=CC=C51,374.8350000000001,27,20,0,6,0,1,4,Nc1nn2cc3c(nc2c1N=Nc1ccc(Cl)cc1)-c1ccccc1CC3,False
63387,"2-(4-chlorophenyl)-1-[2-(dimethylamino)ethyl]-2,3-dihydroquinazolin-4-one;hydrochloride",CN(C)CCN1C(NC(=O)C2=CC=CC=C21)C3=CC=C(C=C3)Cl.Cl,366.292,24,18,1,3,0,2,2,CN(C)CCN1c2ccccc2C(=O)NC1c1ccc(Cl)cc1.Cl,False
647848,4-(methylamino)-2-[4-(2-methylpropoxy)phenyl]-4-oxobutanoic acid,CC(C)COC1=CC=C(C=C1)C(CC(=O)NC)C(=O)O,279.336,20,15,4,1,0,0,1,CNC(=O)CC(C(=O)O)c1ccc(OCC(C)C)cc1,False
668707,"methyl 3-[(2S,6S)-2,6-dimethylmorpholine-4-carbonyl]-5-nitrobenzoate",CC1CN(CC(O1)C)C(=O)C2=CC(=CC(=C2)[N+](=O)[O-])C(=O)OC,322.31700000000006,23,15,6,2,0,0,1,COC(=O)c1cc(C(=O)N2CC(C)OC(C)C2)cc([N+](=O)[O-])c1,False
699144,"(6S)-3-ethyl-2-ethylimino-N-(3-methylphenyl)-4-oxo-1,3-thiazinane-6-carboxamide",CCN=C1N(C(=O)CC(S1)C(=O)NC2=CC=CC(=C2)C)CC,319.4300000000001,22,16,2,3,1,0,1,CCN=C1SC(C(=O)Nc2cccc(C)c2)CC(=O)N1CC,False
979270,"(3aR,6aS)-3-acetyl-5-(4-ethoxyphenyl)-1-(3-methylphenyl)-3a,6a-dihydropyrrolo[3,4-c]pyrazole-4,6-dione",CCOC1=CC=C(C=C1)N2C(=O)C3C(C2=O)N(N=C3C(=O)C)C4=CC=CC(=C4)C,391.4270000000001,29,22,4,3,0,0,2,CCOc1ccc(N2C(=O)C3C(C(C)=O)=NN(c4cccc(C)c4)C3C2=O)cc1,False
646468,"3-[[5-(furan-2-yl)-4-(2-methoxyethyl)-1,2,4-triazol-3-yl]sulfanylmethyl]pyridine",COCCN1C(=NN=C1SCC2=CN=CC=C2)C3=CC=CO3,316.3860000000001,22,15,2,4,1,0,3,COCCn1c(SCc2cccnc2)nnc1-c1ccco1,False
957090,"[(2R)-1-(3,4-dimethylphenyl)-1-oxopropan-2-yl] naphthalene-1-carboxylate",CC1=C(C=C(C=C1)C(=O)C(C)OC(=O)C2=CC=CC3=CC=CC=C32)C,332.39900000000006,25,22,3,0,0,0,3,Cc1ccc(C(=O)C(C)OC(=O)c2cccc3ccccc23)cc1C,False
691310,"methyl (4R)-2-amino-4-(4-chlorophenyl)-5-oxo-4,6,7,8-tetrahydrochromene-3-carboxylate",COC(=O)C1=C(OC2=C(C1C3=CC=C(C=C3)Cl)C(=O)CCC2)N,333.7710000000002,23,17,4,1,0,1,1,COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Cl)cc1,False
16496,"4-chlorobenzene-1,2-diol",C1=CC(=C(C=C1Cl)O)O,144.557,9,6,2,0,0,1,1,Oc1ccc(Cl)cc1O,False
6934,2-amino-5-methylbenzenesulfonic acid,CC1=CC(=C(C=C1)N)S(=O)(=O)O,187.22,12,7,3,1,1,0,1,Cc1ccc(N)c(S(=O)(=O)O)c1,False
558066,"N-(3,5-dimethyl-6-oxo-7-oxa-1-aza-3-azoniabicyclo[2.2.1]hepta-2,4-dien-2-yl)-N-phenylmethanimidamide",CC1=C2[N+](=C(N(C1=O)O2)N(C=N)C3=CC=CC=C3)C,257.273,19,13,2,4,0,0,2,Cc1c2on(c1=O)C(N(C=N)c1ccccc1)=[N+]2C,False
578441,N-[(4-chloro-3-nitrophenyl)methylideneamino]-3-hydroxybenzamide,C1=CC(=CC(=C1)O)C(=O)NN=CC2=CC(=C(C=C2)Cl)[N+](=O)[O-],319.704,22,14,4,3,0,1,2,O=C(NN=Cc1ccc(Cl)c([N+](=O)[O-])c1)c1cccc(O)c1,False
431320,"2-[[4-[[2-amino-4-oxo-5-(N-phenyl-C-sulfanylcarbonimidoyl)-1,6,7,8-tetrahydropteridin-6-yl]methylamino]benzoyl]amino]pentanedioic acid",C1C(N(C2=C(N1)NC(=NC2=O)N)C(=NC3=CC=CC=C3)S)CNC4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,580.6270000000003,41,26,6,8,1,0,3,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C(S)=Nc1ccccc1,False
12427,[2-benzoyloxy-2-[(dimethylamino)methyl]butyl]-dimethylazanium chloride,CCC(C[NH+](C)C)(CN(C)C)OC(=O)C1=CC=CC=C1.[Cl-],314.857,21,16,2,2,0,1,1,CCC(CN(C)C)(C[NH+](C)C)OC(=O)c1ccccc1.[Cl-],False
17539,ethyl 2-(dihexylamino)acetate,CCCCCCN(CCCCCC)CC(=O)OCC,271.445,19,16,2,1,0,0,0,CCCCCCN(CCCCCC)CC(=O)OCC,False
757274,"3-[(2-chloroanilino)methylidene]-1,5-dioxaspiro[5.5]undecane-2,4-dione",C1CCC2(CC1)OC(=O)C(=CNC3=CC=CC=C3Cl)C(=O)O2,321.7600000000001,22,16,4,1,0,1,1,O=C1OC2(CCCCC2)OC(=O)C1=CNc1ccccc1Cl,False
288087,"2-(2-hydroxyethylsulfanyl)naphthalene-1,4-dione",C1=CC=C2C(=C1)C(=O)C=C(C2=O)SCCO,234.27599999999995,16,12,3,0,1,0,1,O=C1C=C(SCCO)C(=O)c2ccccc21,False
561763,benzyl N-(3-hydroxyheptan-2-yl)carbamate,CCCCC(C(C)NC(=O)OCC1=CC=CC=C1)O,265.35299999999995,19,15,3,1,0,0,1,CCCCC(O)C(C)NC(=O)OCc1ccccc1,False
300615,"2,5-dimethylpiperazine-1,4-dicarboximidoyl cyanide",CC1CN(C(CN1C(=N)C#N)C)C(=N)C#N,218.264,16,10,0,6,0,0,0,CC1CN(C(=N)C#N)C(C)CN1C(=N)C#N,False
17976,"(1-ethylpiperidin-4-yl) 2-ethoxy-2,2-diphenylacetate",CCN1CCC(CC1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OCC,367.48900000000015,27,23,3,1,0,0,2,CCOC(C(=O)OC1CCN(CC)CC1)(c1ccccc1)c1ccccc1,False
526612,ethyl 2-amino-5-oxo-1-phenylcyclohex-3-ene-1-carboxylate,CCOC(=O)C1(CC(=O)C=CC1N)C2=CC=CC=C2,259.305,19,15,3,1,0,0,1,CCOC(=O)C1(c2ccccc2)CC(=O)C=CC1N,False
852658,4-[3-(thiadiazol-4-yl)phenyl]thiadiazole,C1=CC(=CC(=C1)C2=CSN=N2)C3=CSN=N3,246.32,16,10,0,4,2,0,3,c1cc(-c2csnn2)cc(-c2csnn2)c1,False
731759,methyl (E)-3-[3-methoxy-4-[(2-methylphenyl)methoxy]phenyl]prop-2-enoate,CC1=CC=CC=C1COC2=C(C=C(C=C2)C=CC(=O)OC)OC,312.36500000000007,23,19,4,0,0,0,2,COC(=O)C=Cc1ccc(OCc2ccccc2C)c(OC)c1,False
706775,"6-(3,4-dichlorophenyl)-3-ethyl-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine",CCC1=NN=C2N1N=C(CS2)C3=CC(=C(C=C3)Cl)Cl,313.213,19,12,0,4,1,2,2,CCc1nnc2n1N=C(c1ccc(Cl)c(Cl)c1)CS2,False
451489,"(4R)-4-[(3R,5R,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3-sulfooxy-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,456.6450000000002,31,24,6,0,1,0,0,CC(CCC(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,False
845329,"1-[(2S,4S)-2-(furan-2-yl)-6-methyl-1,2,3,4-tetrahydroquinolin-4-yl]pyrrolidin-2-one",CC1=CC2=C(C=C1)NC(CC2N3CCCC3=O)C4=CC=CO4,296.36999999999995,22,18,2,2,0,0,2,Cc1ccc2c(c1)C(N1CCCC1=O)CC(c1ccco1)N2,False
985360,"(9S,11R)-9-(4-chlorophenyl)-11-thiophen-2-yl-8-oxa-12,13,15,17-tetrazatetracyclo[8.7.0.02,7.012,16]heptadeca-1(10),2,4,6,13,15-hexaene",C1=CC=C2C(=C1)C3=C(C(N4C(=NC=N4)N3)C5=CC=CS5)C(O2)C6=CC=C(C=C6)Cl,418.9090000000001,29,22,1,4,1,1,4,Clc1ccc(C2Oc3ccccc3C3=C2C(c2cccs2)n2ncnc2N3)cc1,False
953967,(1-ethyl-2-hydroxyindol-3-yl)iminothiourea,CCN1C2=CC=CC=C2C(=C1O)N=NC(=S)N,248.311,17,11,1,4,1,0,2,CCn1c(O)c(N=NC(N)=S)c2ccccc21,False
187975,2-amino-3-(5-hydroxy-6-oxo-1H-pyrimidin-2-yl)propanoic acid,C1=C(C(=O)NC(=N1)CC(C(=O)O)N)O,199.166,14,7,4,3,0,0,1,NC(Cc1ncc(O)c(=O)[nH]1)C(=O)O,False
112215,4-cyclohex-3-en-1-ylpyridine,C1CC(CC=C1)C2=CC=NC=C2,159.23199999999997,12,11,0,1,0,0,1,C1=CCC(c2ccncc2)CC1,False
962644,N-[(2-hydroxy-1H-indol-3-yl)imino]-2-quinolin-8-yloxyacetamide,C1=CC=C2C(=C1)C(=C(N2)O)N=NC(=O)COC3=CC=CC4=C3N=CC=C4,346.34600000000006,26,19,3,4,0,0,4,O=C(COc1cccc2cccnc12)N=Nc1c(O)[nH]c2ccccc12,False
100993,"11-methyldodecyl 3,5,5-trimethylhexanoate",CC(C)CCCCCCCCCCOC(=O)CC(C)CC(C)(C)C,340.5920000000001,24,22,2,0,0,0,0,CC(C)CCCCCCCCCCOC(=O)CC(C)CC(C)(C)C,False
252675,"2-chloro-N-(2-chloroethyl)ethanamine;2,4,6-trinitrophenol",C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-].C(CCl)NCCCl,371.133,23,10,7,4,0,2,1,ClCCNCCCl.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,False
201256,"N-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-2-hydroxybenzamide",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3O,323.3520000000001,24,18,3,3,0,0,3,Cc1c(NC(=O)c2ccccc2O)c(=O)n(-c2ccccc2)n1C,False
649888,1-[(4-methylphenyl)-[1-[(4-methylphenyl)sulfonylmethyl]tetrazol-5-yl]methyl]piperidine-4-carboxamide,CC1=CC=C(C=C1)C(C2=NN=NN2CS(=O)(=O)C3=CC=C(C=C3)C)N4CCC(CC4)C(=O)N,468.5830000000003,33,23,3,6,1,0,3,Cc1ccc(C(c2nnnn2CS(=O)(=O)c2ccc(C)cc2)N2CCC(C(N)=O)CC2)cc1,False
552030,"[17-(5-hydroxy-6-methoxy-6-methylheptan-2-yl)-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",CC(CCC(C(C)(C)OC)O)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)OC(=O)C)C)C)C,516.8070000000004,37,33,4,0,0,0,0,COC(C)(C)C(O)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3,False
264680,"4-(5-morpholin-4-yl-3-phenyl-[1,2,4]triazolo[4,3-a][1,3,5]triazin-7-yl)morpholine",C1COCCN1C2=NC3=NN=C(N3C(=N2)N4CCOCC4)C5=CC=CC=C5,367.4130000000001,27,18,2,7,0,0,3,c1ccc(-c2nnc3nc(N4CCOCC4)nc(N4CCOCC4)n23)cc1,False
854815,"ethyl 2-(2-methyl-1,3-thiazol-4-yl)acetate",CCOC(=O)CC1=CSC(=N1)C,185.248,12,8,2,1,1,0,1,CCOC(=O)Cc1csc(C)n1,False
371659,1-hydroxy-2-[(4-hydroxy-3-methoxyphenyl)methylideneamino]guanidine;4-methylbenzenesulfonic acid,CC1=CC=C(C=C1)S(=O)(=O)O.COC1=C(C=CC(=C1)C=NN=C(N)NO)O,396.42500000000007,27,16,6,4,1,0,2,COc1cc(C=NN=C(N)NO)ccc1O.Cc1ccc(S(=O)(=O)O)cc1,False
280311,N-methyl-N-(2-methyl-5-nitrophenyl)acetamide,CC1=C(C=C(C=C1)[N+](=O)[O-])N(C)C(=O)C,208.217,15,10,3,2,0,0,1,CC(=O)N(C)c1cc([N+](=O)[O-])ccc1C,False
833552,N-[benzyl(methyl)carbamothioyl]-2-naphthalen-1-ylacetamide,CN(CC1=CC=CC=C1)C(=S)NC(=O)CC2=CC=CC3=CC=CC=C32,348.471,25,21,1,2,1,0,3,CN(Cc1ccccc1)C(=S)NC(=O)Cc1cccc2ccccc12,False
416177,"2-fluoro-N-(2-fluoroethyl)-N-[(3,4,5-trimethoxyphenyl)methyl]ethanamine",COC1=CC(=CC(=C1OC)OC)CN(CCF)CCF,289.32199999999995,20,14,3,1,0,2,1,COc1cc(CN(CCF)CCF)cc(OC)c1OC,False
391173,"N-[[3-(aminomethyl)-5-[(4,5-dihydro-1H-imidazol-2-ylamino)methyl]-2,4,6-triethylphenyl]methyl]-4,5-dihydro-1H-imidazol-2-amine",CCC1=C(C(=C(C(=C1CNC2=NCCN2)CC)CNC3=NCCN3)CC)CN,385.5600000000002,28,21,0,7,0,0,1,CCc1c(CN)c(CC)c(CNC2=NCCN2)c(CC)c1CNC1=NCCN1,False
481295,N-[(2S)-4-[cyclopentylmethyl(oxolan-3-ylmethylsulfonyl)amino]-2-hydroxybutyl]-4-methoxy-N-(2-methylpropyl)benzenesulfonamide,CC(C)CN(CC(CCN(CC1CCCC1)S(=O)(=O)CC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)OC,560.7790000000003,37,26,7,2,2,0,1,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)CCN(CC2CCCC2)S(=O)(=O)CC2CCOC2)cc1,False
592448,1-(4-dodecoxy-2-hydroxyphenyl)ethanone,CCCCCCCCCCCCOC1=CC(=C(C=C1)C(=O)C)O,320.473,23,20,3,0,0,0,1,CCCCCCCCCCCCOc1ccc(C(C)=O)c(O)c1,False
255022,N-chloro-N-(2-nitro-4-phenyldiazenylphenyl)acetamide,CC(=O)N(C1=C(C=C(C=C1)N=NC2=CC=CC=C2)[N+](=O)[O-])Cl,318.72,22,14,3,4,0,1,2,CC(=O)N(Cl)c1ccc(N=Nc2ccccc2)cc1[N+](=O)[O-],False
731106,2-(2-nitrophenoxy)-N-(4-propan-2-yloxyphenyl)acetamide,CC(C)OC1=CC=C(C=C1)NC(=O)COC2=CC=CC=C2[N+](=O)[O-],330.34000000000003,24,17,5,2,0,0,2,CC(C)Oc1ccc(NC(=O)COc2ccccc2[N+](=O)[O-])cc1,False
236829,"2-acetamido-2-[3-(2,4-difluorophenyl)-3-oxopropyl]propanedioic acid",CC(=O)NC(CCC(=O)C1=C(C=C(C=C1)F)F)(C(=O)O)C(=O)O,329.25500000000005,23,14,6,1,0,2,1,CC(=O)NC(CCC(=O)c1ccc(F)cc1F)(C(=O)O)C(=O)O,False
314547,"4-benzoyl-3-hydroxy-1,3,5-triphenylspiro[5.5]undecan-11-one",C1CCC2(C(CC(C(C2C3=CC=CC=C3)C(=O)C4=CC=CC=C4)(C5=CC=CC=C5)O)C6=CC=CC=C6)C(=O)C1,514.6650000000001,39,36,3,0,0,0,4,O=C(c1ccccc1)C1C(c2ccccc2)C2(CCCCC2=O)C(c2ccccc2)CC1(O)c1ccccc1,False
717270,"(5Z)-5-[(3-chloro-4-hydroxy-5-methoxyphenyl)methylidene]-2-phenyl-1,3-thiazol-4-one",COC1=C(C(=CC(=C1)C=C2C(=O)N=C(S2)C3=CC=CC=C3)Cl)O,345.807,23,17,3,1,1,1,2,COc1cc(C=C2SC(c3ccccc3)=NC2=O)cc(Cl)c1O,False
868287,"N-(1,3-benzodioxol-5-ylmethyl)-3-(4-fluorophenyl)prop-2-enamide",C1OC2=C(O1)C=C(C=C2)CNC(=O)C=CC3=CC=C(C=C3)F,299.301,22,17,3,1,0,1,2,O=C(C=Cc1ccc(F)cc1)NCc1ccc2c(c1)OCO2,False
889054,N-[(2-chlorophenyl)methyl]-N-(furan-2-ylmethyl)methanesulfonamide,CS(=O)(=O)N(CC1=CC=CC=C1Cl)CC2=CC=CO2,299.77900000000005,19,13,3,1,1,1,2,CS(=O)(=O)N(Cc1ccco1)Cc1ccccc1Cl,False
685492,"(2R)-6,8-dibromo-2-methyl-1,2,3,5-tetrahydro-1,5-benzodiazepin-4-one",CC1CC(=O)NC2=C(N1)C=C(C=C2Br)Br,334.011,15,10,1,2,0,2,1,CC1CC(=O)Nc2c(Br)cc(Br)cc2N1,False
899909,4-formyl-3-hydroxynaphthalene-2-carboxylic acid,C1=CC=C2C(=C1)C=C(C(=C2C=O)O)C(=O)O,216.192,16,12,4,0,0,0,2,O=Cc1c(O)c(C(=O)O)cc2ccccc12,False
681464,"5-methyl-N-[(1,3,5-trimethylpyrazol-4-yl)methylideneamino]-1H-pyrazole-3-carboxamide",CC1=CC(=NN1)C(=O)NN=CC2=C(N(N=C2C)C)C,260.301,19,12,1,6,0,0,2,Cc1cc(C(=O)NN=Cc2c(C)nn(C)c2C)n[nH]1,False
796484,"(2,6-dimethoxyphenyl)-(4-propan-2-ylpiperazin-1-yl)methanone",CC(C)N1CCN(CC1)C(=O)C2=C(C=CC=C2OC)OC,292.3790000000001,21,16,3,2,0,0,1,COc1cccc(OC)c1C(=O)N1CCN(C(C)C)CC1,False
98043,"3,7,11-trimethyldodeca-1,6,10-trien-3-yl acetate",CC(=CCCC(=CCCC(C)(C=C)OC(=O)C)C)C,264.409,19,17,2,0,0,0,0,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,False
397688,"6,8-dichloro-3-[4-[(6-nitro-1,3-benzodioxol-5-yl)methylideneamino]oxybutoxyiminomethyl]chromen-4-one",C1OC2=C(O1)C=C(C(=C2)C=NOCCCCON=CC3=COC4=C(C3=O)C=C(C=C4Cl)Cl)[N+](=O)[O-],522.2970000000001,35,22,8,3,0,2,3,O=c1c(C=NOCCCCON=Cc2cc3c(cc2[N+](=O)[O-])OCO3)coc2c(Cl)cc(Cl)cc12,False
395491,"1-methyl-2,3,5-trithiophen-2-ylpyrrole",CN1C(=CC(=C1C2=CC=CS2)C3=CC=CS3)C4=CC=CS4,327.499,21,17,0,1,3,0,4,Cn1c(-c2cccs2)cc(-c2cccs2)c1-c1cccs1,False
579550,1-cyclopentylethyl 4-fluorobenzoate,CC(C1CCCC1)OC(=O)C2=CC=C(C=C2)F,236.286,17,14,2,0,0,1,1,CC(OC(=O)c1ccc(F)cc1)C1CCCC1,False
499128,"2-(4,5-dimethyl-1,3-dithiol-2-ylidene)-5-hydroxy-6H-[1,3]dithiolo[4,5-d]pyrimidin-4-ium-7-one;tetrabutylazanium",CCCC[N+](CCCC)(CCCC)CCCC.CC1=C(SC(=C2SC3=C(S2)[NH+]=C(NC3=O)O)S1)C,559.9330000000001,35,26,2,3,4,0,1,CC1=C(C)SC(=C2Sc3[nH+]c(O)[nH]c(=O)c3S2)S1.CCCC[N+](CCCC)(CCCC)CCCC,False
58841,"diethyl 2-[2-(3-methyl-1-phenyl-1,8-diaza-3-azoniaspiro[4.5]decan-8-yl)ethyl]propanedioate chloride",CCOC(=O)C(CCN1CCC2(CC1)C[NH+](CN2C3=CC=CC=C3)C)C(=O)OCC.[Cl-],454.0110000000001,31,23,4,3,0,1,1,CCOC(=O)C(CCN1CCC2(CC1)C[NH+](C)CN2c1ccccc1)C(=O)OCC.[Cl-],False
667679,"(3R)-1'-ethylspiro[1-azabicyclo[2.2.2]octane-3,3'-pyrrolidine]-2',5'-dione",CCN1C(=O)CC2(C1=O)CN3CCC2CC3,222.28799999999995,16,12,2,2,0,0,0,CCN1C(=O)CC2(CN3CCC2CC3)C1=O,False
9910,"1-[3-[3-(3-nitrophenyl)prop-2-enyl]-3,6-diazabicyclo[3.2.1]octan-6-yl]propan-1-one;hydrochloride",CCC(=O)N1CC2CC1CN(C2)CC=CC3=CC(=CC=C3)[N+](=O)[O-].Cl,365.8610000000001,25,18,3,3,0,1,1,CCC(=O)N1CC2CC1CN(CC=Cc1cccc([N+](=O)[O-])c1)C2.Cl,False
736987,N-[(4-methoxyphenyl)-[4-(2-methylpropoxy)phenyl]methylidene]hydroxylamine,CC(C)COC1=CC=C(C=C1)C(=NO)C2=CC=C(C=C2)OC,299.37000000000006,22,18,3,1,0,0,2,COc1ccc(C(=NO)c2ccc(OCC(C)C)cc2)cc1,False
179709,2-methoxy-4-(methoxyiminomethyl)phenol,COC1=C(C=CC(=C1)C=NOC)O,181.19099999999997,13,9,3,1,0,0,1,CON=Cc1ccc(O)c(OC)c1,False
86703,"(3,3-dimethyl-2-bicyclo[2.2.1]heptanyl)methanol",CC1(C2CCC(C2)C1CO)C,154.253,11,10,1,0,0,0,0,CC1(C)C2CCC(C2)C1CO,False
524140,"4-(2,2-dichlorocyclopropyl)butylbenzene",C1C(C1(Cl)Cl)CCCCC2=CC=CC=C2,243.177,15,13,0,0,0,2,1,ClC1(Cl)CC1CCCCc1ccccc1,False
886393,"S-(4-chlorophenyl) 3,4-dimethoxybenzenecarbothioate",COC1=C(C=C(C=C1)C(=O)SC2=CC=C(C=C2)Cl)OC,308.786,20,15,3,0,1,1,2,COc1ccc(C(=O)Sc2ccc(Cl)cc2)cc1OC,False
454988,"[(2R,4R)-4-(6-amino-2-fluoropurin-9-yl)-1,3-dioxolan-2-yl]methanol",C1C(OC(O1)CO)N2C=NC3=C(N=C(N=C32)F)N,255.209,18,9,3,5,0,1,2,Nc1nc(F)nc2c1ncn2C1COC(CO)O1,False
676235,"4-phenyl-3-thiophen-2-yl-1H-1,2,4-triazole-5-thione",C1=CC=C(C=C1)N2C(=NNC2=S)C3=CC=CS3,259.359,17,12,0,3,2,0,3,S=c1[nH]nc(-c2cccs2)n1-c1ccccc1,False
822479,N-[[(2S)-oxolan-2-yl]methyl]-4-phenylbutanamide,C1CC(OC1)CNC(=O)CCCC2=CC=CC=C2,247.338,18,15,2,1,0,0,1,O=C(CCCc1ccccc1)NCC1CCCO1,False
347363,1-(3-aminopropyl)-3-phenylurea,C1=CC=C(C=C1)NC(=O)NCCCN,193.24999999999997,14,10,1,3,0,0,1,NCCCNC(=O)Nc1ccccc1,False
